wins,wins_without_guess,time_elapsed,samples_considered,samples_with_solutions,difficulty,sample_size,use_num_mines_constraint,first_click_pos,first_click_is_zero,parameters_id,batch_size
24,24,0.8593051433563232,74,73,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,3,74.58745503425598,391,333,Expert (16x30),18x32,True,"(3, 3)",True,3,25
7,5,87.71134972572327,467,406,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,19,12.264591455459597,210,202,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,24,1.546743869781494,95,94,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,4,101.91327357292175,509,440,Expert (16x30),18x32,True,"(3, 3)",True,3,25
9,3,74.49371814727783,418,356,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,21,1.4217541217803955,88,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,19,11.342791557312012,205,199,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,25,0.9999167919158936,85,85,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
10,4,79.91513562202454,465,426,Expert (16x30),18x32,True,"(3, 3)",True,3,25
9,5,98.02297973632812,449,400,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,24,0.8749251365661621,75,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,21,13.186388731002808,216,212,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
17,15,13.54572892189026,205,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,1.0311663150787354,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,18,12.99890398979187,230,222,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
13,5,72.33764410018921,464,421,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,24,1.093661546707153,76,75,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,17,11.233427286148071,211,200,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
21,15,13.248881340026855,260,241,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,21,0.999915599822998,73,69,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,2,104.6474244594574,504,438,Expert (16x30),18x32,True,"(3, 3)",True,3,25
8,4,93.72646689414978,481,423,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,24,1.0936579704284668,82,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,16,12.13960075378418,197,185,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
7,2,91.3516685962677,444,388,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,1.4061341285705566,91,87,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,2,71.07212948799133,441,386,Expert (16x30),18x32,True,"(3, 3)",True,3,25
20,16,14.12380862236023,201,185,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,25,0.8749220371246338,74,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,4,84.69598078727722,480,434,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,11.45215916633606,207,204,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,1.0936517715454102,80,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,16,12.014617204666138,224,214,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
7,5,66.38502264022827,425,385,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,0.9530446529388428,82,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,1,109.27203059196472,492,425,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,19,11.280302047729492,212,206,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,21,1.2342712879180908,84,79,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,0,87.46137070655823,480,425,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,16,14.936241626739502,226,209,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,24,1.0780377388000488,87,86,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,19,12.389580249786375,231,224,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
7,2,88.10194253921509,437,386,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,24,1.0467870235443115,70,69,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
14,5,80.97754287719727,478,447,Expert (16x30),18x32,True,"(3, 3)",True,3,25
12,4,76.91538572311401,450,391,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,12.20209574699402,199,191,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,21,0.9999167919158936,78,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,16,14.295666694641112,217,205,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,22,0.8749284744262695,77,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,18,11.452157735824583,204,195,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
9,5,76.05608129501343,446,406,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,25,0.9842941761016846,73,73,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,18,12.139598846435549,224,217,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
5,5,80.57132720947266,455,406,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,19,10.87408185005188,212,202,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,25,1.124908208847046,83,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,4,79.24331879615784,441,389,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,24,1.281139850616455,81,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,1,77.86843347549438,495,441,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,21,14.467529773712158,237,233,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,23,1.3748836517333984,76,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,17,12.077109098434448,232,224,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
7,1,85.4146671295166,465,407,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,22,0.8749258518218994,77,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
25,21,15.842413902282717,230,224,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
12,6,86.88329601287842,502,453,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,20,1.4842488765716553,92,86,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,19,12.67080855369568,225,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
12,7,96.3981146812439,472,420,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,22,1.234272003173828,90,87,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
10,4,90.57048177719116,494,441,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,20,12.889538288116457,218,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,22,1.3748838901519775,81,78,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,4,82.44616842269897,474,418,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,21,13.248884677886965,214,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,23,1.5467476844787598,89,87,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
17,13,12.21772027015686,201,180,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
8,2,100.22592210769652,521,459,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,24,1.3280129432678225,87,86,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,4,88.63314938545227,505,464,Expert (16x30),18x32,True,"(3, 3)",True,3,25
12,6,82.93050479888916,465,421,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,23,1.140528917312622,84,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
24,19,15.076852798461914,227,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,11.63964295387268,210,204,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,23,0.9217939376831056,80,78,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
25,21,12.01461124420166,211,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
8,3,68.38485455513,376,334,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,1.39050555229187,87,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,17,15.045609712600708,204,190,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
9,5,105.11612963676453,558,489,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,0.8905501365661621,84,82,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
12,5,93.75771522521973,504,451,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,18,15.24871301651001,217,204,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,22,0.9374244213104248,75,73,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,4,83.86792659759521,499,448,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,17,10.62410569190979,204,196,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
21,16,12.93640923500061,230,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,21,1.0624096393585205,82,78,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,21,14.076939344406128,229,220,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,22,1.0936577320098877,86,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,3,74.77494430541992,453,408,Expert (16x30),18x32,True,"(3, 3)",True,3,25
5,1,103.19441843032835,477,404,Expert (16x30),18x32,True,"(3, 3)",True,3,25
18,16,11.749009847640991,202,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,21,1.0311663150787354,90,86,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,5,99.3041286468506,518,478,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,1.2655158042907717,85,82,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,6,99.58535408973694,536,486,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,21,10.48349142074585,207,203,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
7,3,81.46188259124756,497,428,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,20,0.9686679840087892,80,76,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
24,17,10.514739513397217,233,222,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,23,1.0780351161956787,79,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,4,95.33571434020996,469,414,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,16,13.655099153518677,211,199,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
14,5,84.49288034439087,485,443,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.4998741149902344,85,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,23,11.655267477035522,211,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,1.42175555229187,94,93,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,15,11.827126026153564,219,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
11,6,79.46205401420593,488,440,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.2967653274536133,83,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,21,11.998988151550291,198,194,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
21,17,12.670806407928469,228,221,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,23,1.0624110698699951,81,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,3,83.36797523498535,480,424,Expert (16x30),18x32,True,"(3, 3)",True,3,25
8,2,103.47565412521362,477,405,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,24,1.0467875003814695,82,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,16,12.686432123184204,224,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
10,6,72.24390912055969,475,440,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,16,13.98319935798645,243,227,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,1.031162977218628,81,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,2,106.75662636756896,561,511,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,18,1.140531301498413,85,75,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,4,82.07120680809021,459,402,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,20,12.4989492893219,214,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,21,1.5467422008514404,90,87,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,18,11.592769145965576,211,203,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,15,16.420488119125366,218,201,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,1.0311667919158936,83,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,2,93.08590888977052,453,394,Expert (16x30),18x32,True,"(3, 3)",True,3,25
9,1,80.33698105812073,531,482,Expert (16x30),18x32,True,"(3, 3)",True,3,25
19,14,13.639472007751465,224,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,24,0.8749260902404785,67,66,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,2,111.94369506835938,423,349,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.0467860698699951,80,79,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
24,19,13.15514039993286,214,209,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
5,3,87.36763453483582,491,418,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,25,1.2498984336853027,78,78,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,2,124.2082839012146,526,456,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,19,14.436284065246582,226,220,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,22,1.421755313873291,87,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
10,2,117.00576519966124,552,488,Expert (16x30),18x32,True,"(3, 3)",True,3,25
6,1,77.74344849586487,412,357,Expert (16x30),18x32,True,"(3, 3)",True,3,25
19,18,13.42074418067932,203,196,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,1.0311625003814695,84,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,15,12.123974561691284,210,197,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,20,1.3280136585235596,87,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,5,83.66482710838318,447,405,Expert (16x30),18x32,True,"(3, 3)",True,3,25
18,16,11.63964033126831,222,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,1.3123924732208252,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,2,74.6812105178833,436,378,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,19,12.280219554901125,213,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
13,4,106.64726448059082,531,470,Expert (16x30),18x32,True,"(3, 3)",True,3,25
21,19,1.031161546707153,94,87,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,3,87.2113995552063,489,426,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.093661546707153,83,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
24,20,15.108098983764648,217,209,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,11.061566591262816,205,202,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,24,0.9999160766601562,70,69,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
25,20,13.43636679649353,217,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,13,13.655098915100098,229,214,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,21,0.9842917919158936,87,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,8,75.6030056476593,480,448,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,21,12.452076196670532,210,205,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,23,1.0311620235443115,77,76,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,4,94.53890824317932,469,403,Expert (16x30),18x32,True,"(3, 3)",True,3,25
18,11,13.717591762542725,219,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,23,1.124903917312622,77,75,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,3,90.03929162025452,450,390,Expert (16x30),18x32,True,"(3, 3)",True,3,25
11,5,86.35209822654724,491,444,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,24,1.3123931884765625,93,92,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,20,11.827127933502195,215,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,19,13.51448655128479,211,197,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,22,1.0936570167541504,87,85,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,7,76.22795176506042,453,409,Expert (16x30),18x32,True,"(3, 3)",True,3,25
13,4,95.6638159751892,539,476,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,1.0155398845672607,80,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,1,102.61635303497314,499,417,Expert (16x30),18x32,True,"(3, 3)",True,3,25
7,3,91.13294649124146,428,361,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,20,0.9530408382415771,81,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
22,19,15.811168670654297,208,189,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,12,14.03007173538208,227,212,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
9,1,83.99292659759521,494,433,Expert (16x30),18x32,True,"(3, 3)",True,3,25
25,24,1.4061317443847656,84,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,18,12.98328685760498,219,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,23,1.2498931884765625,85,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
12,5,71.83769273757935,454,422,Expert (16x30),18x32,True,"(3, 3)",True,3,25
19,18,11.967743158340454,217,203,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,23,1.1717727184295654,77,75,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
10,4,93.86709332466124,496,445,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,18,11.499032020568848,219,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,25,0.9217939376831056,76,76,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,2,111.943696975708,578,498,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,20,14.576896905899048,209,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,24,1.1405339241027832,81,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
18,15,15.279963731765749,224,211,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,16,16.233007431030273,225,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,25,0.9530444145202636,80,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,2,98.726060628891,513,447,Expert (16x30),18x32,True,"(3, 3)",True,3,25
13,7,91.02358198165894,552,513,Expert (16x30),18x32,True,"(3, 3)",True,3,25
6,2,66.55689477920532,450,409,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,1.2030272483825684,92,88,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,18,12.46770405769348,205,195,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
21,19,1.0780346393585205,87,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
21,17,10.32725477218628,203,194,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
21,20,18.18597149848938,211,192,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,20,1.3905084133148191,91,85,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
9,3,101.42896032333374,500,442,Expert (16x30),18x32,True,"(3, 3)",True,3,25
10,4,94.64828181266785,476,424,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,22,0.9374215602874756,78,76,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,15,11.358420372009276,212,198,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
9,4,90.83610463142396,486,431,Expert (16x30),18x32,True,"(3, 3)",True,3,25
20,18,14.514403343200684,225,214,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,22,1.093655347824097,83,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
6,2,78.08717322349548,458,407,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,1.0311665534973145,82,79,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,15,13.795714139938354,216,203,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
20,20,12.76454758644104,198,192,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,22,1.1092848777770996,86,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,2,104.36621952056883,537,487,Expert (16x30),18x32,True,"(3, 3)",True,3,25
10,3,121.14605212211607,543,483,Expert (16x30),18x32,True,"(3, 3)",True,3,25
7,3,102.631986618042,450,376,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.1405341625213623,86,84,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,14,11.73338770866394,210,195,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,23,1.0936570167541504,80,76,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
12,3,93.13278818130492,541,478,Expert (16x30),18x32,True,"(3, 3)",True,3,25
10,3,78.93085718154907,474,429,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,1.1873998641967771,83,79,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
23,18,13.451992988586426,244,236,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
6,0,77.96218800544739,463,413,Expert (16x30),18x32,True,"(3, 3)",True,3,25
23,23,1.1405291557312012,78,77,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
20,14,11.577147006988524,223,207,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
10,4,68.38486886024475,441,385,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,22,1.4061355590820312,84,79,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,18,14.045692682266235,230,219,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
19,15,10.858457565307615,196,187,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,1.0780341625213623,79,78,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
19,15,15.811169385910034,205,183,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
23,18,13.311380863189695,219,213,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
10,4,86.11775517463684,438,390,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,23,1.3436360359191897,87,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
10,3,76.85290288925171,480,435,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,21,1.2655160427093506,84,80,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
24,17,11.577147245407104,217,209,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
22,20,12.561444759368896,216,210,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,23,1.1249055862426758,76,74,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,2,76.8372802734375,454,408,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,19,11.38966703414917,199,191,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
25,24,0.828054666519165,74,73,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
8,2,100.1165759563446,466,394,Expert (16x30),18x32,True,"(3, 3)",True,3,25
12,3,84.52413201332092,496,452,Expert (16x30),18x32,True,"(3, 3)",True,3,25
24,21,1.2967653274536133,88,83,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
7,4,71.65022158622742,427,389,Expert (16x30),18x32,True,"(3, 3)",True,3,25
22,16,13.530110597610474,218,208,Intermediate (16x16),18x18,True,"(3, 3)",True,2,25
24,23,0.9218006134033204,81,81,Beginner (9x9),11x11,True,"(3, 3)",True,1,25
11,4,88.85189509391785,506,463,Expert (16x30),18x32,True,"(3, 3)",True,3,25
